,K,S,q,r,sigma,t,price
4128,101.0,171.95,0.0,0.0559,0.26544998329566,0.25,7.421181390950317e-05
4129,101.0,171.95,0.0,0.0559,0.26544998329566,0.5,0.0098377320299764
4130,101.0,171.95,0.0,0.0559,0.26544998329566,0.75,0.05969722106155367
4131,101.0,171.95,0.0,0.0559,0.26544998329566,1.0,0.1581363170107867
4132,101.0,171.95,0.0,0.0559,0.3874180606791659,0.25,0.01802837823782846
4133,101.0,171.95,0.0,0.0559,0.3874180606791659,0.5,0.2662289132435522
4134,101.0,171.95,0.0,0.0559,0.3874180606791659,0.75,0.7630418263045294
4135,101.0,171.95,0.0,0.0559,0.3874180606791659,1.0,1.3784395082623662
4136,101.0,171.95,0.0,0.0559,0.7066863283197075,0.25,1.20711343504901
4137,101.0,171.95,0.0,0.0559,0.7066863283197075,0.5,4.18946850133616
4138,101.0,171.95,0.0,0.0559,0.7066863283197075,0.75,7.184168225464546
4139,101.0,171.95,0.0,0.0559,0.7066863283197075,1.0,9.909636254030996
4140,101.0,171.95,0.0,0.09999999999999999,0.02776319114275506,0.25,0.0
4141,101.0,171.95,0.0,0.09999999999999999,0.02776319114275506,0.5,1.422371565282811e-194
4142,101.0,171.95,0.0,0.09999999999999999,0.02776319114275506,0.75,6.956376248698211e-142
4143,101.0,171.95,0.0,0.09999999999999999,0.02776319114275506,1.0,7.422751757842623e-116
4144,101.0,171.95,0.0,0.09999999999999999,0.16424854217092363,0.25,8.875026062723929e-12
4145,101.0,171.95,0.0,0.09999999999999999,0.16424854217092363,0.5,7.476729311123417e-07
4146,101.0,171.95,0.0,0.09999999999999999,0.16424854217092363,0.75,3.7978918771602636e-05
4147,101.0,171.95,0.0,0.09999999999999999,0.16424854217092363,1.0,0.0002842670651575131
4148,101.0,171.95,0.0,0.09999999999999999,0.26544998329566,0.25,5.046715529582583e-05
4149,101.0,171.95,0.0,0.09999999999999999,0.26544998329566,0.5,0.006396964495711703
4150,101.0,171.95,0.0,0.09999999999999999,0.26544998329566,0.75,0.03727789817985677
4151,101.0,171.95,0.0,0.09999999999999999,0.26544998329566,1.0,0.09510263479301681
4152,101.0,171.95,0.0,0.09999999999999999,0.3874180606791659,0.25,0.014775753365551049
4153,101.0,171.95,0.0,0.09999999999999999,0.3874180606791659,0.5,0.21102575641315052
4154,101.0,171.95,0.0,0.09999999999999999,0.3874180606791659,0.75,0.5873594284790831
4155,101.0,171.95,0.0,0.09999999999999999,0.3874180606791659,1.0,1.0330107021627275
4156,101.0,171.95,0.0,0.09999999999999999,0.7066863283197075,0.25,1.116320012688501
4157,101.0,171.95,0.0,0.09999999999999999,0.7066863283197075,0.5,3.7910963665560664
4158,101.0,171.95,0.0,0.09999999999999999,0.7066863283197075,0.75,6.38051652463508
4159,101.0,171.95,0.0,0.09999999999999999,0.7066863283197075,1.0,8.652187963777827
4160,101.0,171.95,0.0,0.1441,0.02776319114275506,0.25,0.0
4161,101.0,171.95,0.0,0.1441,0.02776319114275506,0.5,2.3918276652390319e-209
4162,101.0,171.95,0.0,0.1441,0.02776319114275506,0.75,1.9672487254359588e-157
4163,101.0,171.95,0.0,0.1441,0.02776319114275506,1.0,3.54072991948004e-132
4164,101.0,171.95,0.0,0.1441,0.16424854217092363,0.25,3.3907733414873365e-12
4165,101.0,171.95,0.0,0.1441,0.16424854217092363,0.5,2.6214173113183043e-07
4166,101.0,171.95,0.0,0.1441,0.16424854217092363,0.75,1.2273333644359108e-05
4167,101.0,171.95,0.0,0.1441,0.16424854217092363,1.0,8.494428305060199e-05
4168,101.0,171.95,0.0,0.1441,0.26544998329566,0.25,3.410206776626931e-05
4169,101.0,171.95,0.0,0.1441,0.26544998329566,0.5,0.0041091319839589475
4170,101.0,171.95,0.0,0.1441,0.26544998329566,0.75,0.022866532675402354
4171,101.0,171.95,0.0,0.1441,0.26544998329566,1.0,0.05587381650578732
4172,101.0,171.95,0.0,0.1441,0.3874180606791659,0.25,0.01207570812108535
4173,101.0,171.95,0.0,0.1441,0.3874180606791659,0.5,0.1663730619264803
4174,101.0,171.95,0.0,0.1441,0.3874180606791659,0.75,0.4486071014320451
4175,101.0,171.95,0.0,0.1441,0.3874180606791659,1.0,0.7662819717822289
4176,101.0,171.95,0.0,0.1441,0.7066863283197075,0.25,1.0315689910896904
4177,101.0,171.95,0.0,0.1441,0.7066863283197075,0.5,3.4256816249602973
4178,101.0,171.95,0.0,0.1441,0.7066863283197075,0.75,5.654957118994501
4179,101.0,171.95,0.0,0.1441,0.7066863283197075,1.0,7.533767469442187
4180,101.0,171.95,0.0,0.1882,0.02776319114275506,0.25,0.0
4181,101.0,171.95,0.0,0.1882,0.02776319114275506,0.5,1.1421009544436402e-224
4182,101.0,171.95,0.0,0.1882,0.02776319114275506,0.75,8.429355832213322e-174
4183,101.0,171.95,0.0,0.1882,0.02776319114275506,1.0,1.366121654622762e-149
4184,101.0,171.95,0.0,0.1882,0.16424854217092363,0.25,1.2731459870417058e-12
4185,101.0,171.95,0.0,0.1882,0.16424854217092363,0.5,8.883639199911361e-08
4186,101.0,171.95,0.0,0.1882,0.16424854217092363,0.75,3.771831995276514e-06
4187,101.0,171.95,0.0,0.1882,0.16424854217092363,1.0,2.3753909362839364e-05
4188,101.0,171.95,0.0,0.1882,0.26544998329566,0.25,2.289719729672664e-05
4189,101.0,171.95,0.0,0.1882,0.26544998329566,0.5,0.002607313841357318
4190,101.0,171.95,0.0,0.1882,0.26544998329566,0.75,0.013776267947251465
4191,101.0,171.95,0.0,0.1882,0.26544998329566,1.0,0.03205959288025308
4192,101.0,171.95,0.0,0.1882,0.3874180606791659,0.25,0.009841055818095534
4193,101.0,171.95,0.0,0.1882,0.3874180606791659,0.5,0.13046134409659926
4194,101.0,171.95,0.0,0.1882,0.3874180606791659,0.75,0.3399386343795414
4195,101.0,171.95,0.0,0.1882,0.3874180606791659,1.0,0.562575979796257
4196,101.0,171.95,0.0,0.1882,0.7066863283197075,0.25,0.9525231535223291
4197,101.0,171.95,0.0,0.1882,0.7066863283197075,0.5,3.091014999933775
4198,101.0,171.95,0.0,0.1882,0.7066863283197075,0.75,5.001361020669999
4199,101.0,171.95,0.0,0.1882,0.7066863283197075,1.0,6.541876280693391
4200,101.0,171.95,0.0,0.0118,0.02776319114275506,0.25,0.0
4201,101.0,171.95,0.0,0.0118,0.02776319114275506,0.5,1.1526940334887003e-166
4202,101.0,171.95,0.0,0.0118,0.02776319114275506,0.75,3.03295081542161e-113
4203,101.0,171.95,0.0,0.0118,0.02776319114275506,1.0,1.7350404358502032e-86
4204,101.0,171.95,0.0,0.0118,0.16424854217092363,0.25,5.771656505720955e-11
4205,101.0,171.95,0.0,0.0118,0.16424854217092363,0.5,5.494986687855329e-06
4206,101.0,171.95,0.0,0.0118,0.16424854217092363,0.75,0.00031314986686082724
4207,101.0,171.95,0.0,0.0118,0.16424854217092363,1.0,0.002615147360868035
4208,101.0,171.95,0.0,0.0118,0.26544998329566,0.25,0.00010843762756210854
4209,101.0,171.95,0.0,0.0118,0.26544998329566,0.5,0.014946694682101852
4210,101.0,171.95,0.0,0.0118,0.26544998329566,0.75,0.09392535253790776
4211,101.0,171.95,0.0,0.0118,0.26544998329566,1.0,0.25695503732573394
4212,101.0,171.95,0.0,0.0118,0.3874180606791659,0.25,0.02193500259481303
4213,101.0,171.95,0.0,0.0118,0.3874180606791659,0.5,0.3340865079824146
4214,101.0,171.95,0.0,0.0118,0.3874180606791659,0.75,0.983638461790956
4215,101.0,171.95,0.0,0.0118,0.3874180606791659,1.0,1.8209521040046985
4216,101.0,171.95,0.0,0.0118,0.7066863283197075,0.25,1.3043005106622252
4217,101.0,171.95,0.0,0.0118,0.7066863283197075,0.5,4.62310486342443
4218,101.0,171.95,0.0,0.0118,0.7066863283197075,0.75,8.072354406417844
4219,101.0,171.95,0.0,0.0118,0.7066863283197075,1.0,11.31936580136152
4220,101.0,171.95,0.0,0.0559,0.02776319114275506,0.25,0.0
4221,101.0,171.95,0.0,0.0559,0.02776319114275506,0.5,2.4023801831699807e-180
4222,101.0,171.95,0.0,0.0559,0.02776319114275506,0.75,3.729230250685539e-127
4223,101.0,171.95,0.0,0.0559,0.02776319114275506,1.0,1.2601572170479376e-100
4224,101.0,171.95,0.0,0.0559,0.16424854217092363,0.25,2.2829702419653656e-11
4225,101.0,171.95,0.0,0.0559,0.16424854217092363,0.5,2.061434884545289e-06
4226,101.0,171.95,0.0,0.0559,0.16424854217092363,0.75,0.00011179537921797683
4227,101.0,171.95,0.0,0.0559,0.16424854217092363,1.0,0.000890748969732846
4228,101.0,171.95,0.0,0.0559,0.26544998329566,0.25,7.421181390950317e-05
4229,101.0,171.95,0.0,0.0559,0.26544998329566,0.5,0.0098377320299764
4230,101.0,171.95,0.0,0.0559,0.26544998329566,0.75,0.05969722106155367
4231,101.0,171.95,0.0,0.0559,0.26544998329566,1.0,0.1581363170107867
4232,101.0,171.95,0.0,0.0559,0.3874180606791659,0.25,0.01802837823782846
4233,101.0,171.95,0.0,0.0559,0.3874180606791659,0.5,0.2662289132435522
4234,101.0,171.95,0.0,0.0559,0.3874180606791659,0.75,0.7630418263045294
4235,101.0,171.95,0.0,0.0559,0.3874180606791659,1.0,1.3784395082623662
4236,101.0,171.95,0.0,0.0559,0.7066863283197075,0.25,1.20711343504901
4237,101.0,171.95,0.0,0.0559,0.7066863283197075,0.5,4.18946850133616
4238,101.0,171.95,0.0,0.0559,0.7066863283197075,0.75,7.184168225464546
4239,101.0,171.95,0.0,0.0559,0.7066863283197075,1.0,9.909636254030996
4240,101.0,171.95,0.0,0.09999999999999999,0.02776319114275506,0.25,0.0
4241,101.0,171.95,0.0,0.09999999999999999,0.02776319114275506,0.5,1.422371565282811e-194
4242,101.0,171.95,0.0,0.09999999999999999,0.02776319114275506,0.75,6.956376248698211e-142
4243,101.0,171.95,0.0,0.09999999999999999,0.02776319114275506,1.0,7.422751757842623e-116
4244,101.0,171.95,0.0,0.09999999999999999,0.16424854217092363,0.25,8.875026062723929e-12
4245,101.0,171.95,0.0,0.09999999999999999,0.16424854217092363,0.5,7.476729311123417e-07
4246,101.0,171.95,0.0,0.09999999999999999,0.16424854217092363,0.75,3.7978918771602636e-05
4247,101.0,171.95,0.0,0.09999999999999999,0.16424854217092363,1.0,0.0002842670651575131
4248,101.0,171.95,0.0,0.09999999999999999,0.26544998329566,0.25,5.046715529582583e-05
4249,101.0,171.95,0.0,0.09999999999999999,0.26544998329566,0.5,0.006396964495711703
4250,101.0,171.95,0.0,0.09999999999999999,0.26544998329566,0.75,0.03727789817985677
4251,101.0,171.95,0.0,0.09999999999999999,0.26544998329566,1.0,0.09510263479301681
4252,101.0,171.95,0.0,0.09999999999999999,0.3874180606791659,0.25,0.014775753365551049
4253,101.0,171.95,0.0,0.09999999999999999,0.3874180606791659,0.5,0.21102575641315052
4254,101.0,171.95,0.0,0.09999999999999999,0.3874180606791659,0.75,0.5873594284790831
4255,101.0,171.95,0.0,0.09999999999999999,0.3874180606791659,1.0,1.0330107021627275
4256,101.0,171.95,0.0,0.09999999999999999,0.7066863283197075,0.25,1.116320012688501
4257,101.0,171.95,0.0,0.09999999999999999,0.7066863283197075,0.5,3.7910963665560664
4258,101.0,171.95,0.0,0.09999999999999999,0.7066863283197075,0.75,6.38051652463508
4259,101.0,171.95,0.0,0.09999999999999999,0.7066863283197075,1.0,8.652187963777827
4260,101.0,171.95,0.0,0.1441,0.02776319114275506,0.25,0.0
4261,101.0,171.95,0.0,0.1441,0.02776319114275506,0.5,2.3918276652390319e-209
4262,101.0,171.95,0.0,0.1441,0.02776319114275506,0.75,1.9672487254359588e-157
4263,101.0,171.95,0.0,0.1441,0.02776319114275506,1.0,3.54072991948004e-132
4264,101.0,171.95,0.0,0.1441,0.16424854217092363,0.25,3.3907733414873365e-12
4265,101.0,171.95,0.0,0.1441,0.16424854217092363,0.5,2.6214173113183043e-07
4266,101.0,171.95,0.0,0.1441,0.16424854217092363,0.75,1.2273333644359108e-05
4267,101.0,171.95,0.0,0.1441,0.16424854217092363,1.0,8.494428305060199e-05
4268,101.0,171.95,0.0,0.1441,0.26544998329566,0.25,3.410206776626931e-05
4269,101.0,171.95,0.0,0.1441,0.26544998329566,0.5,0.0041091319839589475
4270,101.0,171.95,0.0,0.1441,0.26544998329566,0.75,0.022866532675402354
4271,101.0,171.95,0.0,0.1441,0.26544998329566,1.0,0.05587381650578732
4272,101.0,171.95,0.0,0.1441,0.3874180606791659,0.25,0.01207570812108535
4273,101.0,171.95,0.0,0.1441,0.3874180606791659,0.5,0.1663730619264803
4274,101.0,171.95,0.0,0.1441,0.3874180606791659,0.75,0.4486071014320451
4275,101.0,171.95,0.0,0.1441,0.3874180606791659,1.0,0.7662819717822289
4276,101.0,171.95,0.0,0.1441,0.7066863283197075,0.25,1.0315689910896904
4277,101.0,171.95,0.0,0.1441,0.7066863283197075,0.5,3.4256816249602973
4278,101.0,171.95,0.0,0.1441,0.7066863283197075,0.75,5.654957118994501
4279,101.0,171.95,0.0,0.1441,0.7066863283197075,1.0,7.533767469442187
4280,101.0,171.95,0.0,0.1882,0.02776319114275506,0.25,0.0
4281,101.0,171.95,0.0,0.1882,0.02776319114275506,0.5,1.1421009544436402e-224
4282,101.0,171.95,0.0,0.1882,0.02776319114275506,0.75,8.429355832213322e-174
4283,101.0,171.95,0.0,0.1882,0.02776319114275506,1.0,1.366121654622762e-149
4284,101.0,171.95,0.0,0.1882,0.16424854217092363,0.25,1.2731459870417058e-12
4285,101.0,171.95,0.0,0.1882,0.16424854217092363,0.5,8.883639199911361e-08
4286,101.0,171.95,0.0,0.1882,0.16424854217092363,0.75,3.771831995276514e-06
4287,101.0,171.95,0.0,0.1882,0.16424854217092363,1.0,2.3753909362839364e-05
4288,101.0,171.95,0.0,0.1882,0.26544998329566,0.25,2.289719729672664e-05
4289,101.0,171.95,0.0,0.1882,0.26544998329566,0.5,0.002607313841357318
4290,101.0,171.95,0.0,0.1882,0.26544998329566,0.75,0.013776267947251465
4291,101.0,171.95,0.0,0.1882,0.26544998329566,1.0,0.03205959288025308
4292,101.0,171.95,0.0,0.1882,0.3874180606791659,0.25,0.009841055818095534
4293,101.0,171.95,0.0,0.1882,0.3874180606791659,0.5,0.13046134409659926
4294,101.0,171.95,0.0,0.1882,0.3874180606791659,0.75,0.3399386343795414
4295,101.0,171.95,0.0,0.1882,0.3874180606791659,1.0,0.562575979796257
4296,101.0,171.95,0.0,0.1882,0.7066863283197075,0.25,0.9525231535223291
4297,101.0,171.95,0.0,0.1882,0.7066863283197075,0.5,3.091014999933775
4298,101.0,171.95,0.0,0.1882,0.7066863283197075,0.75,5.001361020669999
4299,101.0,171.95,0.0,0.1882,0.7066863283197075,1.0,6.541876280693391
4300,101.0,171.95,0.0,0.0118,0.02776319114275506,0.25,0.0
4301,101.0,171.95,0.0,0.0118,0.02776319114275506,0.5,1.1526940334887003e-166
4302,101.0,171.95,0.0,0.0118,0.02776319114275506,0.75,3.03295081542161e-113
4303,101.0,171.95,0.0,0.0118,0.02776319114275506,1.0,1.7350404358502032e-86
4304,101.0,171.95,0.0,0.0118,0.16424854217092363,0.25,5.771656505720955e-11
4305,101.0,171.95,0.0,0.0118,0.16424854217092363,0.5,5.494986687855329e-06
4306,101.0,171.95,0.0,0.0118,0.16424854217092363,0.75,0.00031314986686082724
4307,101.0,171.95,0.0,0.0118,0.16424854217092363,1.0,0.002615147360868035
4308,101.0,171.95,0.0,0.0118,0.26544998329566,0.25,0.00010843762756210854
4309,101.0,171.95,0.0,0.0118,0.26544998329566,0.5,0.014946694682101852
4310,101.0,171.95,0.0,0.0118,0.26544998329566,0.75,0.09392535253790776
4311,101.0,171.95,0.0,0.0118,0.26544998329566,1.0,0.25695503732573394
4312,101.0,171.95,0.0,0.0118,0.3874180606791659,0.25,0.02193500259481303
4313,101.0,171.95,0.0,0.0118,0.3874180606791659,0.5,0.3340865079824146
4314,101.0,171.95,0.0,0.0118,0.3874180606791659,0.75,0.983638461790956
4315,101.0,171.95,0.0,0.0118,0.3874180606791659,1.0,1.8209521040046985
4316,101.0,171.95,0.0,0.0118,0.7066863283197075,0.25,1.3043005106622252
4317,101.0,171.95,0.0,0.0118,0.7066863283197075,0.5,4.62310486342443
4318,101.0,171.95,0.0,0.0118,0.7066863283197075,0.75,8.072354406417844
4319,101.0,171.95,0.0,0.0118,0.7066863283197075,1.0,11.31936580136152
4320,101.0,171.95,0.0,0.0559,0.02776319114275506,0.25,0.0
4321,101.0,171.95,0.0,0.0559,0.02776319114275506,0.5,2.4023801831699807e-180
4322,101.0,171.95,0.0,0.0559,0.02776319114275506,0.75,3.729230250685539e-127
4323,101.0,171.95,0.0,0.0559,0.02776319114275506,1.0,1.2601572170479376e-100
4324,101.0,171.95,0.0,0.0559,0.16424854217092363,0.25,2.2829702419653656e-11
4325,101.0,171.95,0.0,0.0559,0.16424854217092363,0.5,2.061434884545289e-06
4326,101.0,171.95,0.0,0.0559,0.16424854217092363,0.75,0.00011179537921797683
4327,101.0,171.95,0.0,0.0559,0.16424854217092363,1.0,0.000890748969732846
4328,101.0,171.95,0.0,0.0559,0.26544998329566,0.25,7.421181390950317e-05
4329,101.0,171.95,0.0,0.0559,0.26544998329566,0.5,0.0098377320299764
4330,101.0,171.95,0.0,0.0559,0.26544998329566,0.75,0.05969722106155367
4331,101.0,171.95,0.0,0.0559,0.26544998329566,1.0,0.1581363170107867
4332,101.0,171.95,0.0,0.0559,0.3874180606791659,0.25,0.01802837823782846
4333,101.0,171.95,0.0,0.0559,0.3874180606791659,0.5,0.2662289132435522
4334,101.0,171.95,0.0,0.0559,0.3874180606791659,0.75,0.7630418263045294
4335,101.0,171.95,0.0,0.0559,0.3874180606791659,1.0,1.3784395082623662
4336,101.0,171.95,0.0,0.0559,0.7066863283197075,0.25,1.20711343504901
4337,101.0,171.95,0.0,0.0559,0.7066863283197075,0.5,4.18946850133616
4338,101.0,171.95,0.0,0.0559,0.7066863283197075,0.75,7.184168225464546
4339,101.0,171.95,0.0,0.0559,0.7066863283197075,1.0,9.909636254030996
4340,101.0,171.95,0.0,0.09999999999999999,0.02776319114275506,0.25,0.0
4341,101.0,171.95,0.0,0.09999999999999999,0.02776319114275506,0.5,1.422371565282811e-194
4342,101.0,171.95,0.0,0.09999999999999999,0.02776319114275506,0.75,6.956376248698211e-142
4343,101.0,171.95,0.0,0.09999999999999999,0.02776319114275506,1.0,7.422751757842623e-116
4344,101.0,171.95,0.0,0.09999999999999999,0.16424854217092363,0.25,8.875026062723929e-12
4345,101.0,171.95,0.0,0.09999999999999999,0.16424854217092363,0.5,7.476729311123417e-07
4346,101.0,171.95,0.0,0.09999999999999999,0.16424854217092363,0.75,3.7978918771602636e-05
4347,101.0,171.95,0.0,0.09999999999999999,0.16424854217092363,1.0,0.0002842670651575131
4348,101.0,171.95,0.0,0.09999999999999999,0.26544998329566,0.25,5.046715529582583e-05
4349,101.0,171.95,0.0,0.09999999999999999,0.26544998329566,0.5,0.006396964495711703
4350,101.0,171.95,0.0,0.09999999999999999,0.26544998329566,0.75,0.03727789817985677
4351,101.0,171.95,0.0,0.09999999999999999,0.26544998329566,1.0,0.09510263479301681
4352,101.0,171.95,0.0,0.09999999999999999,0.3874180606791659,0.25,0.014775753365551049
4353,101.0,171.95,0.0,0.09999999999999999,0.3874180606791659,0.5,0.21102575641315052
4354,101.0,171.95,0.0,0.09999999999999999,0.3874180606791659,0.75,0.5873594284790831
4355,101.0,171.95,0.0,0.09999999999999999,0.3874180606791659,1.0,1.0330107021627275
4356,101.0,171.95,0.0,0.09999999999999999,0.7066863283197075,0.25,1.116320012688501
4357,101.0,171.95,0.0,0.09999999999999999,0.7066863283197075,0.5,3.7910963665560664
4358,101.0,171.95,0.0,0.09999999999999999,0.7066863283197075,0.75,6.38051652463508
4359,101.0,171.95,0.0,0.09999999999999999,0.7066863283197075,1.0,8.652187963777827
4360,101.0,171.95,0.0,0.1441,0.02776319114275506,0.25,0.0
4361,101.0,171.95,0.0,0.1441,0.02776319114275506,0.5,2.3918276652390319e-209
4362,101.0,171.95,0.0,0.1441,0.02776319114275506,0.75,1.9672487254359588e-157
4363,101.0,171.95,0.0,0.1441,0.02776319114275506,1.0,3.54072991948004e-132
4364,101.0,171.95,0.0,0.1441,0.16424854217092363,0.25,3.3907733414873365e-12
4365,101.0,171.95,0.0,0.1441,0.16424854217092363,0.5,2.6214173113183043e-07
4366,101.0,171.95,0.0,0.1441,0.16424854217092363,0.75,1.2273333644359108e-05
4367,101.0,171.95,0.0,0.1441,0.16424854217092363,1.0,8.494428305060199e-05
4368,101.0,171.95,0.0,0.1441,0.26544998329566,0.25,3.410206776626931e-05
4369,101.0,171.95,0.0,0.1441,0.26544998329566,0.5,0.0041091319839589475
4370,101.0,171.95,0.0,0.1441,0.26544998329566,0.75,0.022866532675402354
4371,101.0,171.95,0.0,0.1441,0.26544998329566,1.0,0.05587381650578732
4372,101.0,171.95,0.0,0.1441,0.3874180606791659,0.25,0.01207570812108535
4373,101.0,171.95,0.0,0.1441,0.3874180606791659,0.5,0.1663730619264803
4374,101.0,171.95,0.0,0.1441,0.3874180606791659,0.75,0.4486071014320451
4375,101.0,171.95,0.0,0.1441,0.3874180606791659,1.0,0.7662819717822289
4376,101.0,171.95,0.0,0.1441,0.7066863283197075,0.25,1.0315689910896904
4377,101.0,171.95,0.0,0.1441,0.7066863283197075,0.5,3.4256816249602973
4378,101.0,171.95,0.0,0.1441,0.7066863283197075,0.75,5.654957118994501
4379,101.0,171.95,0.0,0.1441,0.7066863283197075,1.0,7.533767469442187
4380,101.0,171.95,0.0,0.1882,0.02776319114275506,0.25,0.0
4381,101.0,171.95,0.0,0.1882,0.02776319114275506,0.5,1.1421009544436402e-224
4382,101.0,171.95,0.0,0.1882,0.02776319114275506,0.75,8.429355832213322e-174
4383,101.0,171.95,0.0,0.1882,0.02776319114275506,1.0,1.366121654622762e-149
4384,101.0,171.95,0.0,0.1882,0.16424854217092363,0.25,1.2731459870417058e-12
4385,101.0,171.95,0.0,0.1882,0.16424854217092363,0.5,8.883639199911361e-08
4386,101.0,171.95,0.0,0.1882,0.16424854217092363,0.75,3.771831995276514e-06
4387,101.0,171.95,0.0,0.1882,0.16424854217092363,1.0,2.3753909362839364e-05
4388,101.0,171.95,0.0,0.1882,0.26544998329566,0.25,2.289719729672664e-05
4389,101.0,171.95,0.0,0.1882,0.26544998329566,0.5,0.002607313841357318
4390,101.0,171.95,0.0,0.1882,0.26544998329566,0.75,0.013776267947251465
4391,101.0,171.95,0.0,0.1882,0.26544998329566,1.0,0.03205959288025308
4392,101.0,171.95,0.0,0.1882,0.3874180606791659,0.25,0.009841055818095534
4393,101.0,171.95,0.0,0.1882,0.3874180606791659,0.5,0.13046134409659926
4394,101.0,171.95,0.0,0.1882,0.3874180606791659,0.75,0.3399386343795414
4395,101.0,171.95,0.0,0.1882,0.3874180606791659,1.0,0.562575979796257
4396,101.0,171.95,0.0,0.1882,0.7066863283197075,0.25,0.9525231535223291
4397,101.0,171.95,0.0,0.1882,0.7066863283197075,0.5,3.091014999933775
4398,101.0,171.95,0.0,0.1882,0.7066863283197075,0.75,5.001361020669999
4399,101.0,171.95,0.0,0.1882,0.7066863283197075,1.0,6.541876280693391
4400,101.0,171.95,0.0,0.0118,0.02776319114275506,0.25,0.0
4401,101.0,171.95,0.0,0.0118,0.02776319114275506,0.5,1.1526940334887003e-166
4402,101.0,171.95,0.0,0.0118,0.02776319114275506,0.75,3.03295081542161e-113
4403,101.0,171.95,0.0,0.0118,0.02776319114275506,1.0,1.7350404358502032e-86
4404,101.0,171.95,0.0,0.0118,0.16424854217092363,0.25,5.771656505720955e-11
4405,101.0,171.95,0.0,0.0118,0.16424854217092363,0.5,5.494986687855329e-06
